combo,score
02-07-12-13-29,0.71941346
02-07-12-14-29,0.71941346
02-07-13-14-29,0.71941346
02-09-12-13-14,0.71941346
02-09-12-13-29,0.71941346
02-09-12-14-29,0.71941346
02-09-13-14-29,0.71941346
02-12-13-14-29,0.71941346
07-09-12-13-14,0.71941346
07-09-12-13-29,0.71941346
07-09-12-14-29,0.71941346
07-12-13-14-29,0.71941346
09-12-13-14-29,0.71941346
05-09-12-15-30,0.71365815
05-09-12-15-31,0.71365815
05-09-12-15-34,0.71365815
05-09-12-30-31,0.71365815
05-09-12-30-34,0.71365815
05-09-12-31-34,0.71365815
05-09-15-30-31,0.71365815
05-09-15-30-34,0.71365815
05-09-15-31-34,0.71365815
05-09-30-31-34,0.71365815
05-12-15-30-31,0.71365815
05-12-15-30-34,0.71365815
05-12-15-31-34,0.71365815
05-12-30-31-34,0.71365815
05-15-30-31-34,0.71365815
09-12-15-30-31,0.71365815
09-12-15-30-34,0.71365815
09-12-15-31-34,0.71365815
09-12-30-31-34,0.71365815
09-15-30-31-34,0.71365815
12-15-30-31-34,0.71365815
01-06-18-19-35,0.70794889
01-06-18-19-36,0.70794889
01-06-18-19-37,0.70794889
01-06-18-35-36,0.70794889
01-06-18-35-37,0.70794889
01-06-18-36-37,0.70794889
01-06-19-35-36,0.70794889
01-06-19-35-37,0.70794889
01-06-19-36-37,0.70794889
01-06-35-36-37,0.70794889
01-18-19-35-36,0.70794889
01-18-19-35-37,0.70794889
01-18-19-36-37,0.70794889
01-18-35-36-37,0.70794889
01-19-35-36-37,0.70794889
06-18-19-35-36,0.70794889
06-18-19-35-37,0.70794889
06-18-19-36-37,0.70794889
06-18-35-36-37,0.70794889
06-19-35-36-37,0.70794889
18-19-35-36-37,0.70794889
01-04-07-08-09,0.70228529
01-04-07-08-20,0.70228529
01-04-07-08-21,0.70228529
01-04-07-09-20,0.70228529
01-04-07-09-21,0.70228529
01-04-07-20-21,0.70228529
01-04-08-09-20,0.70228529
01-04-08-09-21,0.70228529
01-04-08-20-21,0.70228529
01-04-09-20-21,0.70228529
01-07-08-09-20,0.70228529
01-07-08-09-21,0.70228529
01-07-08-20-21,0.70228529
01-07-09-20-21,0.70228529
01-08-09-20-21,0.70228529
04-07-08-09-20,0.70228529
04-07-08-09-21,0.70228529
04-07-08-20-21,0.70228529
04-07-09-20-21,0.70228529
04-08-09-20-21,0.70228529
07-08-09-20-21,0.70228529
04-08-23-29-34,0.69788362
10-14-17-20-26,0.69666701
10-14-17-20-27,0.69666701
10-14-17-20-29,0.69666701
10-14-17-26-27,0.69666701
10-14-17-26-29,0.69666701
10-14-17-27-29,0.69666701
10-14-20-26-27,0.69666701
10-14-20-26-29,0.69666701
10-14-20-27-29,0.69666701
10-14-26-27-29,0.69666701
10-17-20-26-27,0.69666701
10-17-20-26-29,0.69666701
10-17-20-27-29,0.69666701
10-17-26-27-29,0.69666701
10-20-26-27-29,0.69666701
14-17-20-26-27,0.69666701
14-17-20-26-29,0.69666701
14-17-20-27-29,0.69666701
14-17-26-27-29,0.69666701
14-20-26-27-29,0.69666701
17-20-26-27-29,0.69666701
10-12-20-29-30,0.69109368
10-12-20-29-31,0.69109368
10-12-20-29-34,0.69109368
10-12-20-30-31,0.69109368
10-12-20-30-34,0.69109368
10-12-20-31-34,0.69109368
10-12-29-30-31,0.69109368
10-12-29-30-34,0.69109368
10-12-29-31-34,0.69109368
10-12-30-31-34,0.69109368
10-20-29-30-31,0.69109368
10-20-29-30-34,0.69109368
10-20-29-31-34,0.69109368
10-20-30-31-34,0.69109368
10-29-30-31-34,0.69109368
12-20-29-30-31,0.69109368
12-20-29-30-34,0.69109368
12-20-29-31-34,0.69109368
12-20-30-31-34,0.69109368
12-29-30-31-34,0.69109368
20-29-30-31-34,0.69109368
14-15-26-34-36,0.68903958
02-12-18-29-32,0.68556493
02-12-18-29-36,0.68556493
02-12-18-29-37,0.68556493
02-12-18-32-36,0.68556493
02-12-18-32-37,0.68556493
02-12-18-36-37,0.68556493
02-12-29-32-36,0.68556493
02-12-29-32-37,0.68556493
02-12-29-36-37,0.68556493
02-12-32-36-37,0.68556493
02-18-29-32-36,0.68556493
02-18-29-32-37,0.68556493
02-18-29-36-37,0.68556493
02-18-32-36-37,0.68556493
02-29-32-36-37,0.68556493
12-18-29-32-36,0.68556493
12-18-29-32-37,0.68556493
12-18-29-36-37,0.68556493
12-18-32-36-37,0.68556493
12-29-32-36-37,0.68556493
18-29-32-36-37,0.68556493
05-10-11-31-37,0.68151419
02-05-10-17-21,0.68008041
02-05-10-17-31,0.68008041
02-05-10-17-36,0.68008041
02-05-10-21-31,0.68008041
02-05-10-21-36,0.68008041
02-05-10-31-36,0.68008041
02-05-17-21-31,0.68008041
02-05-17-21-36,0.68008041
02-05-17-31-36,0.68008041
02-05-21-31-36,0.68008041
02-10-17-21-31,0.68008041
02-10-17-21-36,0.68008041
02-10-17-31-36,0.68008041
02-10-21-31-36,0.68008041
02-17-21-31-36,0.68008041
05-10-17-21-31,0.68008041
05-10-17-21-36,0.68008041
05-10-17-31-36,0.68008041
05-10-21-31-36,0.68008041
05-17-21-31-36,0.68008041
10-17-21-31-36,0.68008041
04-12-23-32-37,0.67890237
05-07-10-11-29,0.67463976
05-07-10-11-31,0.67463976
05-07-10-11-37,0.67463976
05-07-10-29-31,0.67463976
05-07-10-29-37,0.67463976
05-07-10-31-37,0.67463976
05-07-11-29-31,0.67463976
05-07-11-29-37,0.67463976
05-07-11-31-37,0.67463976
05-07-29-31-37,0.67463976
05-10-11-29-31,0.67463976
05-10-11-29-37,0.67463976
05-10-29-31-37,0.67463976
05-11-29-31-37,0.67463976
07-10-11-29-31,0.67463976
07-10-11-29-37,0.67463976
07-10-11-31-37,0.67463976
07-10-29-31-37,0.67463976
07-11-29-31-37,0.67463976
10-11-29-31-37,0.67463976
02-03-06-17-33,0.66924265
02-03-06-17-35,0.66924265
02-03-06-17-36,0.66924265
02-03-06-33-35,0.66924265
02-03-06-33-36,0.66924265
02-03-06-35-36,0.66924265
02-03-17-33-35,0.66924265
02-03-17-33-36,0.66924265
02-03-17-35-36,0.66924265
02-03-33-35-36,0.66924265
02-06-17-33-35,0.66924265
02-06-17-33-36,0.66924265
02-06-17-35-36,0.66924265
02-06-33-35-36,0.66924265
02-17-33-35-36,0.66924265
03-06-17-33-35,0.66924265
03-06-17-33-36,0.66924265
03-06-17-35-36,0.66924265
03-06-33-35-36,0.66924265
03-17-33-35-36,0.66924265
06-17-33-35-36,0.66924265
04-06-08-23-28,0.6638887
04-06-08-23-29,0.6638887
04-06-08-23-34,0.6638887
04-06-08-28-29,0.6638887
04-06-08-28-34,0.6638887
04-06-08-29-34,0.6638887
04-06-23-28-29,0.6638887
04-06-23-28-34,0.6638887
04-06-23-29-34,0.6638887
04-06-28-29-34,0.6638887
04-08-23-28-29,0.6638887
04-08-23-28-34,0.6638887
04-08-28-29-34,0.6638887
04-23-28-29-34,0.6638887
06-08-23-28-29,0.6638887
06-08-23-28-34,0.6638887
06-08-23-29-34,0.6638887
06-08-28-29-34,0.6638887
06-23-28-29-34,0.6638887
08-23-28-29-34,0.6638887
02-19-20-22-36,0.6616988
02-07-09-21-23,0.6585776
02-07-09-21-24,0.6585776
02-07-09-21-30,0.6585776
02-07-09-23-24,0.6585776
02-07-09-23-30,0.6585776
02-07-09-24-30,0.6585776
02-07-21-23-24,0.6585776
02-07-21-24-30,0.6585776
02-07-23-24-30,0.6585776
02-09-21-23-24,0.6585776
02-09-21-23-30,0.6585776
02-09-21-24-30,0.6585776
02-09-23-24-30,0.6585776
02-21-23-24-30,0.6585776
07-09-21-23-24,0.6585776
07-09-21-23-30,0.6585776
07-09-21-24-30,0.6585776
07-09-23-24-30,0.6585776
07-21-23-24-30,0.6585776
09-21-23-24-30,0.6585776
03-12-17-32-34,0.65495985
01-08-09-11-18,0.65330897
01-08-09-11-27,0.65330897
01-08-09-11-35,0.65330897
01-08-09-18-27,0.65330897
01-08-09-18-35,0.65330897
01-08-09-27-35,0.65330897
01-08-11-18-27,0.65330897
01-08-11-18-35,0.65330897
01-08-11-27-35,0.65330897
01-08-18-27-35,0.65330897
01-09-11-18-27,0.65330897
01-09-11-18-35,0.65330897
01-09-11-27-35,0.65330897
01-09-18-27-35,0.65330897
01-11-18-27-35,0.65330897
08-09-11-18-27,0.65330897
08-09-11-18-35,0.65330897
08-09-11-27-35,0.65330897
08-09-18-27-35,0.65330897
08-11-18-27-35,0.65330897
09-11-18-27-35,0.65330897
09-15-21-30-33,0.6480825
09-15-21-30-34,0.6480825
09-15-21-30-37,0.6480825
09-15-21-33-34,0.6480825
09-15-21-33-37,0.6480825
09-15-21-34-37,0.6480825
09-15-30-33-34,0.6480825
09-15-30-33-37,0.6480825
09-15-30-34-37,0.6480825
09-15-33-34-37,0.6480825
09-21-30-33-34,0.6480825
09-21-30-33-37,0.6480825
09-21-30-34-37,0.6480825
09-21-33-34-37,0.6480825
09-30-33-34-37,0.6480825
15-21-30-33-34,0.6480825
15-21-30-33-37,0.6480825
15-21-30-34-37,0.6480825
15-21-33-34-37,0.6480825
15-30-33-34-37,0.6480825
21-30-33-34-37,0.6480825
01-03-07-12-17,0.64289784
01-03-07-12-32,0.64289784
01-03-07-12-34,0.64289784
01-03-07-17-32,0.64289784
01-03-07-17-34,0.64289784
01-03-07-32-34,0.64289784
01-03-12-17-32,0.64289784
01-03-12-17-34,0.64289784
01-03-12-32-34,0.64289784
01-03-17-32-34,0.64289784
01-07-12-17-32,0.64289784
01-07-12-17-34,0.64289784
01-07-12-32-34,0.64289784
01-07-17-32-34,0.64289784
01-12-17-32-34,0.64289784
03-07-12-17-32,0.64289784
03-07-12-17-34,0.64289784
03-07-12-32-34,0.64289784
03-07-17-32-34,0.64289784
07-12-17-32-34,0.64289784
02-04-10-12-29,0.63810796
03-10-12-18-19,0.63775466
03-10-12-18-24,0.63775466
03-10-12-18-32,0.63775466
03-10-12-19-24,0.63775466
03-10-12-19-32,0.63775466
03-10-12-24-32,0.63775466
03-10-18-19-24,0.63775466
03-10-18-19-32,0.63775466
03-10-18-24-32,0.63775466
03-10-19-24-32,0.63775466
03-12-18-19-24,0.63775466
03-12-18-19-32,0.63775466
03-12-18-24-32,0.63775466
03-12-19-24-32,0.63775466
03-18-19-24-32,0.63775466
10-12-18-19-24,0.63775466
10-12-18-19-32,0.63775466
10-12-18-24-32,0.63775466
10-12-19-24-32,0.63775466
10-18-19-24-32,0.63775466
12-18-19-24-32,0.63775466
02-14-15-26-27,0.63265262
02-14-15-26-34,0.63265262
02-14-15-26-36,0.63265262
02-14-15-27-36,0.63265262
02-14-15-34-36,0.63265262
02-14-26-27-34,0.63265262
02-14-26-27-36,0.63265262
02-14-26-34-36,0.63265262
02-15-26-27-34,0.63265262
02-15-26-27-36,0.63265262
02-15-26-34-36,0.63265262
02-15-27-34-36,0.63265262
02-26-27-34-36,0.63265262
14-15-26-27-34,0.63265262
14-15-26-27-36,0.63265262
14-15-27-34-36,0.63265262
14-26-27-34-36,0.63265262
15-26-27-34-36,0.63265262
09-12-22-26-28,0.6275914
09-12-22-26-31,0.6275914
09-12-22-26-37,0.6275914
09-12-22-28-31,0.6275914
09-12-22-28-37,0.6275914
09-12-22-31-37,0.6275914
09-12-26-28-31,0.6275914
09-12-26-28-37,0.6275914
09-12-26-31-37,0.6275914
09-12-28-31-37,0.6275914
09-22-26-28-31,0.6275914
09-22-26-28-37,0.6275914
09-22-26-31-37,0.6275914
09-22-28-31-37,0.6275914
09-26-28-31-37,0.6275914
12-22-26-28-31,0.6275914
12-22-26-28-37,0.6275914
12-22-26-31-37,0.6275914
12-22-28-31-37,0.6275914
12-26-28-31-37,0.6275914
22-26-28-31-37,0.6275914
01-10-28-29-30,0.62257067
01-10-28-29-33,0.62257067
01-10-28-29-34,0.62257067
01-10-28-30-33,0.62257067
01-10-28-30-34,0.62257067
01-10-28-33-34,0.62257067
01-10-29-30-33,0.62257067
01-10-29-30-34,0.62257067
01-10-29-33-34,0.62257067
01-10-30-33-34,0.62257067
01-28-29-30-33,0.62257067
01-28-29-33-34,0.62257067
01-28-30-33-34,0.62257067
01-29-30-33-34,0.62257067
10-28-29-30-33,0.62257067
10-28-29-30-34,0.62257067
10-28-29-33-34,0.62257067
10-28-30-33-34,0.62257067
10-29-30-33-34,0.62257067
28-29-30-33-34,0.62257067
01-02-12-13-14,0.61759011
01-02-12-13-30,0.61759011
01-02-12-13-36,0.61759011
01-02-12-14-30,0.61759011
01-02-12-14-36,0.61759011
01-02-12-30-36,0.61759011
01-02-13-14-30,0.61759011
01-02-13-14-36,0.61759011
01-02-13-30-36,0.61759011
01-02-14-30-36,0.61759011
01-12-13-14-30,0.61759011
01-12-13-14-36,0.61759011
01-12-13-30-36,0.61759011
01-12-14-30-36,0.61759011
01-13-14-30-36,0.61759011
02-12-13-14-30,0.61759011
02-12-13-14-36,0.61759011
02-12-13-30-36,0.61759011
02-12-14-30-36,0.61759011
02-13-14-30-36,0.61759011
12-13-14-30-36,0.61759011
02-04-08-10-12,0.61264938
02-04-08-10-32,0.61264938
02-04-08-12-29,0.61264938
02-04-08-12-32,0.61264938
02-04-08-29-32,0.61264938
02-04-10-12-32,0.61264938
02-04-10-29-32,0.61264938
02-04-12-29-32,0.61264938
02-08-10-12-29,0.61264938
02-08-10-12-32,0.61264938
02-08-10-29-32,0.61264938
02-08-12-29-32,0.61264938
02-10-12-29-32,0.61264938
04-08-10-12-29,0.61264938
04-08-10-12-32,0.61264938
04-08-10-29-32,0.61264938
04-08-12-29-32,0.61264938
04-10-12-29-32,0.61264938
08-10-12-29-32,0.61264938
08-09-18-20-27,0.60774819
08-09-18-20-29,0.60774819
08-09-18-20-32,0.60774819
08-09-18-27-29,0.60774819
08-09-18-27-32,0.60774819
08-09-18-29-32,0.60774819
08-09-20-27-29,0.60774819
08-09-20-27-32,0.60774819
08-09-20-29-32,0.60774819
08-09-27-29-32,0.60774819
08-18-20-27-29,0.60774819
08-18-20-27-32,0.60774819
08-18-20-29-32,0.60774819
08-18-27-29-32,0.60774819
08-20-27-29-32,0.60774819
09-18-20-27-29,0.60774819
09-18-20-27-32,0.60774819
09-18-20-29-32,0.60774819
09-18-27-29-32,0.60774819
09-20-27-29-32,0.60774819
18-20-27-29-32,0.60774819
07-17-20-23-24,0.6028862
07-17-20-23-34,0.6028862
07-17-20-23-36,0.6028862
07-17-20-24-34,0.6028862
07-17-20-24-36,0.6028862
07-17-20-34-36,0.6028862
07-17-23-24-34,0.6028862
07-17-23-24-36,0.6028862
07-17-23-34-36,0.6028862
07-17-24-34-36,0.6028862
07-20-23-24-34,0.6028862
07-20-23-24-36,0.6028862
07-20-23-34-36,0.6028862
07-20-24-34-36,0.6028862
07-23-24-34-36,0.6028862
17-20-23-24-34,0.6028862
17-20-23-24-36,0.6028862
17-20-23-34-36,0.6028862
17-20-24-34-36,0.6028862
17-23-24-34-36,0.6028862
20-23-24-34-36,0.6028862
01-09-24-31-36,0.60190814
02-06-10-12-25,0.59806311
02-06-10-12-28,0.59806311
02-06-10-12-35,0.59806311
02-06-10-25-28,0.59806311
02-06-10-25-35,0.59806311
02-06-10-28-35,0.59806311
02-06-12-25-28,0.59806311
02-06-12-25-35,0.59806311
02-06-12-28-35,0.59806311
02-06-25-28-35,0.59806311
02-10-12-25-28,0.59806311
02-10-12-25-35,0.59806311
02-10-12-28-35,0.59806311
02-10-25-28-35,0.59806311
02-12-25-28-35,0.59806311
06-10-12-25-28,0.59806311
06-10-12-25-35,0.59806311
06-10-12-28-35,0.59806311
06-10-25-28-35,0.59806311
06-12-25-28-35,0.59806311
10-12-25-28-35,0.59806311
07-15-20-28-29,0.59327861
07-15-20-28-34,0.59327861
07-15-20-28-36,0.59327861
07-15-20-29-34,0.59327861
07-15-20-29-36,0.59327861
07-15-20-34-36,0.59327861
07-15-28-29-34,0.59327861
07-15-28-29-36,0.59327861
07-15-28-34-36,0.59327861
07-15-29-34-36,0.59327861
07-20-28-29-34,0.59327861
07-20-28-29-36,0.59327861
07-20-28-34-36,0.59327861
07-20-29-34-36,0.59327861
07-28-29-34-36,0.59327861
15-20-28-29-34,0.59327861
15-20-28-29-36,0.59327861
15-20-28-34-36,0.59327861
15-20-29-34-36,0.59327861
15-28-29-34-36,0.59327861
20-28-29-34-36,0.59327861
14-21-22-23-24,0.59293013
04-11-21-26-27,0.58853238
04-11-21-26-28,0.58853238
04-11-21-26-33,0.58853238
04-11-21-27-28,0.58853238
04-11-21-27-33,0.58853238
04-11-21-28-33,0.58853238
04-11-26-27-28,0.58853238
04-11-26-27-33,0.58853238
04-11-26-28-33,0.58853238
04-11-27-28-33,0.58853238
04-21-26-27-28,0.58853238
04-21-26-27-33,0.58853238
04-21-26-28-33,0.58853238
04-21-27-28-33,0.58853238
04-26-27-28-33,0.58853238
11-21-26-27-28,0.58853238
11-21-26-27-33,0.58853238
11-21-26-28-33,0.58853238
11-21-27-28-33,0.58853238
11-26-27-28-33,0.58853238
21-26-27-28-33,0.58853238
14-21-22-23-28,0.58382412
14-21-22-23-34,0.58382412
14-21-22-24-28,0.58382412
14-21-22-24-34,0.58382412
14-21-22-28-34,0.58382412
14-21-23-24-28,0.58382412
14-21-23-24-34,0.58382412
14-21-23-28-34,0.58382412
14-21-24-28-34,0.58382412
14-22-23-24-28,0.58382412
14-22-23-24-34,0.58382412
14-22-23-28-34,0.58382412
14-22-24-28-34,0.58382412
14-23-24-28-34,0.58382412
21-22-23-24-28,0.58382412
21-22-23-24-34,0.58382412
21-22-23-28-34,0.58382412
21-22-24-28-34,0.58382412
21-23-24-28-34,0.58382412
22-23-24-28-34,0.58382412
02-08-15-26-31,0.58054377
03-05-06-10-19,0.57915353
03-05-06-10-21,0.57915353
03-05-06-10-35,0.57915353
03-05-06-19-21,0.57915353
03-05-06-19-35,0.57915353
03-05-06-21-35,0.57915353
03-05-10-19-21,0.57915353
03-05-10-19-35,0.57915353
03-05-10-21-35,0.57915353
03-05-19-21-35,0.57915353
03-06-10-19-21,0.57915353
03-06-10-19-35,0.57915353
03-06-10-21-35,0.57915353
03-06-19-21-35,0.57915353
03-10-19-21-35,0.57915353
05-06-10-19-21,0.57915353
05-06-10-19-35,0.57915353
05-06-10-21-35,0.57915353
05-06-19-21-35,0.57915353
05-10-19-21-35,0.57915353
06-10-19-21-35,0.57915353
07-10-11-20-30,0.57452382
05-13-16-23-27,0.5745203
05-13-16-23-31,0.5745203
05-13-16-23-34,0.5745203
05-13-16-27-31,0.5745203
05-13-16-27-34,0.5745203
05-13-16-31-34,0.5745203
05-13-23-27-31,0.5745203
05-13-23-27-34,0.5745203
05-13-23-31-34,0.5745203
05-13-27-31-34,0.5745203
05-16-23-27-31,0.5745203
05-16-23-27-34,0.5745203
05-16-23-31-34,0.5745203
05-16-27-31-34,0.5745203
05-23-27-31-34,0.5745203
13-16-23-27-31,0.5745203
13-16-23-27-34,0.5745203
13-16-23-31-34,0.5745203
13-16-27-31-34,0.5745203
13-23-27-31-34,0.5745203
16-23-27-31-34,0.5745203
07-08-11-18-20,0.56992414
07-08-11-18-30,0.56992414
07-08-11-18-34,0.56992414
07-08-11-20-30,0.56992414
07-08-11-20-34,0.56992414
07-08-11-30-34,0.56992414
07-08-18-20-30,0.56992414
07-08-18-20-34,0.56992414
07-08-18-30-34,0.56992414
07-08-20-30-34,0.56992414
07-11-18-20-34,0.56992414
07-11-18-30-34,0.56992414
07-11-20-30-34,0.56992414
07-18-20-30-34,0.56992414
08-11-18-20-30,0.56992414
08-11-18-20-34,0.56992414
08-11-18-30-34,0.56992414
08-11-20-30-34,0.56992414
11-18-20-30-34,0.56992414
14-20-27-31-37,0.56788184
14-20-27-31-34,0.56595495
01-08-09-23-24,0.56536474
01-08-09-23-31,0.56536474
01-08-09-23-36,0.56536474
01-08-09-24-31,0.56536474
01-08-09-24-36,0.56536474
01-08-09-31-36,0.56536474
01-08-23-24-31,0.56536474
01-08-23-24-36,0.56536474
01-08-23-31-36,0.56536474
01-08-24-31-36,0.56536474
01-09-23-24-31,0.56536474
01-09-23-24-36,0.56536474
01-09-23-31-36,0.56536474
01-23-24-31-36,0.56536474
08-09-23-24-31,0.56536474
08-09-23-24-36,0.56536474
08-09-23-31-36,0.56536474
08-09-24-31-36,0.56536474
08-23-24-31-36,0.56536474
09-23-24-31-36,0.56536474
06-09-12-31-36,0.5622579
04-11-12-23-26,0.56084183
04-11-12-23-32,0.56084183
04-11-12-23-37,0.56084183
04-11-12-26-32,0.56084183
04-11-12-26-37,0.56084183
04-11-12-32-37,0.56084183
04-11-23-26-32,0.56084183
04-11-23-26-37,0.56084183
04-11-23-32-37,0.56084183
04-11-26-32-37,0.56084183
04-12-23-26-32,0.56084183
04-12-23-26-37,0.56084183
04-12-26-32-37,0.56084183
04-23-26-32-37,0.56084183
11-12-23-26-32,0.56084183
11-12-23-26-37,0.56084183
11-12-23-32-37,0.56084183
11-12-26-32-37,0.56084183
11-23-26-32-37,0.56084183
12-23-26-32-37,0.56084183
07-10-11-18-20,0.55635509
07-10-11-18-29,0.55635509
07-10-11-18-30,0.55635509
07-10-11-20-29,0.55635509
07-10-11-29-30,0.55635509
07-10-18-20-29,0.55635509
07-10-18-20-30,0.55635509
07-10-18-29-30,0.55635509
07-10-20-29-30,0.55635509
07-11-18-20-29,0.55635509
07-11-18-29-30,0.55635509
07-11-20-29-30,0.55635509
07-18-20-29-30,0.55635509
10-11-18-20-29,0.55635509
10-11-18-20-30,0.55635509
10-11-18-29-30,0.55635509
10-11-20-29-30,0.55635509
10-18-20-29-30,0.55635509
11-18-20-29-30,0.55635509
12-14-20-27-31,0.55190425
12-14-20-27-34,0.55190425
12-14-20-27-37,0.55190425
12-14-20-31-34,0.55190425
12-14-20-31-37,0.55190425
12-14-20-34-37,0.55190425
12-14-27-31-34,0.55190425
12-14-27-31-37,0.55190425
12-14-27-34-37,0.55190425
12-14-31-34-37,0.55190425
12-20-27-31-34,0.55190425
12-20-27-31-37,0.55190425
12-20-27-34-37,0.55190425
12-20-31-34-37,0.55190425
12-27-31-34-37,0.55190425
14-20-27-34-37,0.55190425
14-20-31-34-37,0.55190425
14-27-31-34-37,0.55190425
20-27-31-34-37,0.55190425
05-12-27-34-36,0.55134937
09-17-18-20-22,0.54748902
09-17-18-20-27,0.54748902
09-17-18-20-36,0.54748902
09-17-18-22-27,0.54748902
09-17-18-22-36,0.54748902
09-17-18-27-36,0.54748902
09-17-20-22-27,0.54748902
09-17-20-22-36,0.54748902
09-17-20-27-36,0.54748902
09-17-22-27-36,0.54748902
09-18-20-22-27,0.54748902
09-18-20-22-36,0.54748902
09-18-20-27-36,0.54748902
09-18-22-27-36,0.54748902
09-20-22-27-36,0.54748902
17-18-20-22-27,0.54748902
17-18-20-22-36,0.54748902
17-18-20-27-36,0.54748902
17-18-22-27-36,0.54748902
17-20-22-27-36,0.54748902
18-20-22-27-36,0.54748902
04-09-28-30-34,0.54681031
02-08-15-26-28,0.54310911
02-08-15-26-32,0.54310911
02-08-15-28-31,0.54310911
02-08-15-28-32,0.54310911
02-08-15-31-32,0.54310911
02-08-26-28-31,0.54310911
02-08-26-28-32,0.54310911
02-08-26-31-32,0.54310911
02-08-28-31-32,0.54310911
02-15-26-28-31,0.54310911
02-15-26-28-32,0.54310911
02-15-26-31-32,0.54310911
02-15-28-31-32,0.54310911
02-26-28-31-32,0.54310911
08-15-26-28-31,0.54310911
08-15-26-28-32,0.54310911
08-15-26-31-32,0.54310911
08-15-28-31-32,0.54310911
08-26-28-31-32,0.54310911
15-26-28-31-32,0.54310911
01-09-16-19-32,0.54236868
04-06-09-12-25,0.53876423
04-06-09-12-31,0.53876423
04-06-09-12-36,0.53876423
04-06-09-25-31,0.53876423
04-06-09-25-36,0.53876423
04-06-09-31-36,0.53876423
04-06-12-25-31,0.53876423
04-06-12-25-36,0.53876423
04-06-12-31-36,0.53876423
04-06-25-31-36,0.53876423
04-09-12-25-31,0.53876423
04-09-12-25-36,0.53876423
04-09-12-31-36,0.53876423
04-09-25-31-36,0.53876423
04-12-25-31-36,0.53876423
06-09-12-25-31,0.53876423
06-09-12-25-36,0.53876423
06-09-25-31-36,0.53876423
06-12-25-31-36,0.53876423
09-12-25-31-36,0.53876423
04-09-10-23-28,0.53445412
04-09-10-23-30,0.53445412
04-09-10-23-34,0.53445412
04-09-10-28-30,0.53445412
04-09-10-28-34,0.53445412
04-09-10-30-34,0.53445412
04-09-23-28-30,0.53445412
04-09-23-28-34,0.53445412
04-09-23-30-34,0.53445412
04-10-23-28-30,0.53445412
04-10-23-28-34,0.53445412
04-10-23-30-34,0.53445412
04-10-28-30-34,0.53445412
04-23-28-30-34,0.53445412
09-10-23-28-30,0.53445412
09-10-23-28-34,0.53445412
09-10-23-30-34,0.53445412
09-10-28-30-34,0.53445412
09-23-28-30-34,0.53445412
10-23-28-30-34,0.53445412
15-18-23-25-32,0.53411903
07-15-18-24-29,0.53017849
07-15-18-24-31,0.53017849
07-15-18-24-34,0.53017849
07-15-18-29-31,0.53017849
07-15-18-29-34,0.53017849
07-15-18-31-34,0.53017849
07-15-24-29-31,0.53017849
07-15-24-29-34,0.53017849
07-15-24-31-34,0.53017849
07-15-29-31-34,0.53017849
07-18-24-29-31,0.53017849
07-18-24-29-34,0.53017849
07-18-24-31-34,0.53017849
07-18-29-31-34,0.53017849
07-24-29-31-34,0.53017849
15-18-24-29-31,0.53017849
15-18-24-29-34,0.53017849
15-18-24-31-34,0.53017849
15-18-29-31-34,0.53017849
15-24-29-31-34,0.53017849
